"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Census Region"	"Census Region Code"	Deaths	Population	Crude Rate
	"2010"	"2010"	"48 years"	"48"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1682	545479	308.4
	"2010"	"2010"	"48 years"	"48"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	795	303571	261.9
	"2010"	"2010"	"48 years"	"48"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1110	309605	358.5
	"2010"	"2010"	"48 years"	"48"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1719	414189	415.0
	"2010"	"2010"	"48 years"	"48"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2758	537453	513.2
	"2010"	"2010"	"48 years"	"48"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1266	306846	412.6
	"2010"	"2010"	"49 years"	"49"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	785	324938	241.6
	"2010"	"2010"	"49 years"	"49"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1199	430967	278.2
	"2010"	"2010"	"49 years"	"49"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1869	554303	337.2
	"2010"	"2010"	"49 years"	"49"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	865	312946	276.4
	"2010"	"2010"	"49 years"	"49"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1364	316481	431.0
	"2010"	"2010"	"49 years"	"49"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1934	423468	456.7
	"2010"	"2010"	"49 years"	"49"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3028	544463	556.1
	"2010"	"2010"	"49 years"	"49"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1425	313182	455.0
	"2010"	"2010"	"50 years"	"50"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	838	328559	255.1
	"2010"	"2010"	"50 years"	"50"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1266	433937	291.7
	"2010"	"2010"	"50 years"	"50"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2086	559722	372.7
	"2010"	"2010"	"50 years"	"50"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	936	318324	294.0
	"2010"	"2010"	"50 years"	"50"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1357	322137	421.2
	"2010"	"2010"	"50 years"	"50"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2048	429197	477.2
	"2010"	"2010"	"50 years"	"50"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3433	552780	621.0
	"2010"	"2010"	"50 years"	"50"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1482	322305	459.8
	"2010"	"2010"	"51 years"	"51"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	869	324398	267.9
	"2010"	"2010"	"51 years"	"51"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1346	424048	317.4
	"2010"	"2010"	"51 years"	"51"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2247	545719	411.8
	"2010"	"2010"	"51 years"	"51"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1007	308461	326.5
	"2010"	"2010"	"51 years"	"51"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1529	315113	485.2
	"2010"	"2010"	"51 years"	"51"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2205	417430	528.2
	"2010"	"2010"	"51 years"	"51"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3532	531964	664.0
	"2010"	"2010"	"51 years"	"51"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1552	308460	503.1
	"2010"	"2010"	"52 years"	"52"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	975	327065	298.1
	"2010"	"2010"	"52 years"	"52"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1515	431663	351.0
	"2010"	"2010"	"52 years"	"52"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2462	554549	444.0
	"2010"	"2010"	"52 years"	"52"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1137	317291	358.3
	"2010"	"2010"	"52 years"	"52"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1654	318553	519.2
	"2010"	"2010"	"52 years"	"52"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2445	423660	577.1
	"2010"	"2010"	"52 years"	"52"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3778	539589	700.2
	"2010"	"2010"	"52 years"	"52"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1718	316553	542.7
	"2010"	"2010"	"53 years"	"53"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	983	318029	309.1
	"2010"	"2010"	"53 years"	"53"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1604	419632	382.2
	"2010"	"2010"	"53 years"	"53"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2463	544822	452.1
	"2010"	"2010"	"53 years"	"53"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1044	314447	332.0
	"2010"	"2010"	"53 years"	"53"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1786	308195	579.5
	"2010"	"2010"	"53 years"	"53"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2561	412491	620.9
	"2010"	"2010"	"53 years"	"53"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	4184	527170	793.7
	"2010"	"2010"	"53 years"	"53"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1879	311678	602.9
	"2010"	"2010"	"54 years"	"54"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	1116	312279	357.4
	"2010"	"2010"	"54 years"	"54"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1582	411449	384.5
	"2010"	"2010"	"54 years"	"54"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2674	537153	497.8
	"2010"	"2010"	"54 years"	"54"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1259	311312	404.4
	"2010"	"2010"	"54 years"	"54"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1781	302705	588.4
	"2010"	"2010"	"54 years"	"54"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2750	405520	678.1
	"2010"	"2010"	"54 years"	"54"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	4236	515731	821.4
	"2010"	"2010"	"54 years"	"54"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1979	306568	645.5
	"2011"	"2011"	"45 years"	"45"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	484	279746	173.0
	"2011"	"2011"	"45 years"	"45"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	668	355106	188.1
	"2011"	"2011"	"45 years"	"45"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1185	469543	252.4
	"2011"	"2011"	"45 years"	"45"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	484	249143	194.3
	"2011"	"2011"	"45 years"	"45"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	770	273973	281.0
	"2011"	"2011"	"45 years"	"45"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1073	353135	303.8
	"2011"	"2011"	"45 years"	"45"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	1834	468923	391.1
	"2011"	"2011"	"45 years"	"45"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	809	256064	315.9
	"2011"	"2011"	"46 years"	"46"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	548	297638	184.1
	"2011"	"2011"	"46 years"	"46"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	855	382586	223.5
	"2011"	"2011"	"46 years"	"46"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1410	511051	275.9
	"2011"	"2011"	"46 years"	"46"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	635	272411	233.1
	"2011"	"2011"	"46 years"	"46"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	896	292226	306.6
	"2011"	"2011"	"46 years"	"46"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1301	379762	342.6
	"2011"	"2011"	"46 years"	"46"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2127	507948	418.7
	"2011"	"2011"	"46 years"	"46"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	842	278092	302.8
	"2011"	"2011"	"47 years"	"47"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	609	307428	198.1
	"2011"	"2011"	"47 years"	"47"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	932	399391	233.4
	"2011"	"2011"	"47 years"	"47"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1546	532750	290.2
	"2011"	"2011"	"47 years"	"47"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	681	285379	238.6
	"2011"	"2011"	"47 years"	"47"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1029	298695	344.5
	"2011"	"2011"	"47 years"	"47"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1559	396683	393.0
	"2011"	"2011"	"47 years"	"47"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2498	526836	474.2
	"2011"	"2011"	"47 years"	"47"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1047	289586	361.6
	"2011"	"2011"	"48 years"	"48"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	641	307357	208.6
	"2011"	"2011"	"48 years"	"48"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1079	407907	264.5
	"2011"	"2011"	"48 years"	"48"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1700	537572	316.2
	"2011"	"2011"	"48 years"	"48"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	731	295053	247.8
	"2011"	"2011"	"48 years"	"48"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1103	300059	367.6
	"2011"	"2011"	"48 years"	"48"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1660	401823	413.1
	"2011"	"2011"	"48 years"	"48"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2760	529494	521.3
	"2011"	"2011"	"48 years"	"48"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1172	297252	394.3
	"2011"	"2011"	"49 years"	"49"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	744	314301	236.7
	"2011"	"2011"	"49 years"	"49"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1248	416096	299.9
	"2011"	"2011"	"49 years"	"49"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1919	542030	354.0
	"2011"	"2011"	"49 years"	"49"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	900	300669	299.3
	"2011"	"2011"	"49 years"	"49"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1221	305613	399.5
	"2011"	"2011"	"49 years"	"49"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1874	409385	457.8
	"2011"	"2011"	"49 years"	"49"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3082	532518	578.8
	"2011"	"2011"	"49 years"	"49"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1365	302633	451.0
	"2011"	"2011"	"50 years"	"50"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	877	323316	271.3
	"2011"	"2011"	"50 years"	"50"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1323	429076	308.3
	"2011"	"2011"	"50 years"	"50"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2132	554176	384.7
	"2011"	"2011"	"50 years"	"50"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	990	311676	317.6
	"2011"	"2011"	"50 years"	"50"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1422	315028	451.4
	"2011"	"2011"	"50 years"	"50"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2092	421165	496.7
	"2011"	"2011"	"50 years"	"50"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3360	543365	618.4
	"2011"	"2011"	"50 years"	"50"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1437	311887	460.7
	"2011"	"2011"	"51 years"	"51"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	949	324653	292.3
	"2011"	"2011"	"51 years"	"51"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1423	429000	331.7
	"2011"	"2011"	"51 years"	"51"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2195	555901	394.9
	"2011"	"2011"	"51 years"	"51"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1005	315047	319.0
	"2011"	"2011"	"51 years"	"51"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1455	317483	458.3
	"2011"	"2011"	"51 years"	"51"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2190	423136	517.6
	"2011"	"2011"	"51 years"	"51"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3630	546154	664.6
	"2011"	"2011"	"51 years"	"51"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1618	317075	510.3
	"2011"	"2011"	"52 years"	"52"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	982	323425	303.6
	"2011"	"2011"	"52 years"	"52"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1457	423028	344.4
	"2011"	"2011"	"52 years"	"52"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2510	547127	458.8
	"2011"	"2011"	"52 years"	"52"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1100	307893	357.3
	"2011"	"2011"	"52 years"	"52"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1669	314163	531.3
	"2011"	"2011"	"52 years"	"52"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2443	416450	586.6
	"2011"	"2011"	"52 years"	"52"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3839	531906	721.7
	"2011"	"2011"	"52 years"	"52"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1771	307738	575.5
	"2011"	"2011"	"53 years"	"53"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	1022	323390	316.0
	"2011"	"2011"	"53 years"	"53"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1614	427085	377.9
	"2011"	"2011"	"53 years"	"53"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2605	550958	472.8
	"2011"	"2011"	"53 years"	"53"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1221	314251	388.5
	"2011"	"2011"	"53 years"	"53"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1738	314345	552.9
	"2011"	"2011"	"53 years"	"53"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2616	418469	625.1
	"2011"	"2011"	"53 years"	"53"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	4185	534459	783.0
	"2011"	"2011"	"53 years"	"53"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1889	312183	605.1
	"2011"	"2011"	"54 years"	"54"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	1126	320331	351.5
	"2011"	"2011"	"54 years"	"54"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1792	423015	423.6
	"2011"	"2011"	"54 years"	"54"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2740	551471	496.9
	"2011"	"2011"	"54 years"	"54"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1309	317080	412.8
	"2011"	"2011"	"54 years"	"54"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1880	309828	606.8
	"2011"	"2011"	"54 years"	"54"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2750	414871	662.9
	"2011"	"2011"	"54 years"	"54"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	4378	531961	823.0
	"2011"	"2011"	"54 years"	"54"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	2081	313531	663.7
	"2012"	"2012"	"45 years"	"45"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	450	270308	166.5
	"2012"	"2012"	"45 years"	"45"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	662	344744	192.0
	"2012"	"2012"	"45 years"	"45"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1160	459666	252.4
	"2012"	"2012"	"45 years"	"45"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	446	244728	182.2
	"2012"	"2012"	"45 years"	"45"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	733	263910	277.7
	"2012"	"2012"	"45 years"	"45"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	997	343174	290.5
	"2012"	"2012"	"45 years"	"45"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	1706	458058	372.4
	"2012"	"2012"	"45 years"	"45"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	712	252186	282.3
	"2012"	"2012"	"46 years"	"46"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	543	278777	194.8
	"2012"	"2012"	"46 years"	"46"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	775	353958	219.0
	"2012"	"2012"	"46 years"	"46"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1233	469928	262.4
	"2012"	"2012"	"46 years"	"46"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	553	249140	222.0
	"2012"	"2012"	"46 years"	"46"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	867	272982	317.6
	"2012"	"2012"	"46 years"	"46"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1147	351860	326.0
	"2012"	"2012"	"46 years"	"46"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	1932	468621	412.3
	"2012"	"2012"	"46 years"	"46"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	833	255389	326.2
	"2012"	"2012"	"47 years"	"47"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	567	296454	191.3
	"2012"	"2012"	"47 years"	"47"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	886	380987	232.6
	"2012"	"2012"	"47 years"	"47"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1534	511624	299.8
	"2012"	"2012"	"47 years"	"47"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	628	272251	230.7
	"2012"	"2012"	"47 years"	"47"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	966	290973	332.0
	"2012"	"2012"	"47 years"	"47"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1344	377991	355.6
	"2012"	"2012"	"47 years"	"47"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2317	507273	456.8
	"2012"	"2012"	"47 years"	"47"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1059	277567	381.5
	"2012"	"2012"	"48 years"	"48"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	638	306168	208.4
	"2012"	"2012"	"48 years"	"48"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1008	397830	253.4
	"2012"	"2012"	"48 years"	"48"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1744	532723	327.4
	"2012"	"2012"	"48 years"	"48"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	742	285205	260.2
	"2012"	"2012"	"48 years"	"48"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1056	297575	354.9
	"2012"	"2012"	"48 years"	"48"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1528	394888	386.9
	"2012"	"2012"	"48 years"	"48"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2670	525329	508.3
	"2012"	"2012"	"48 years"	"48"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1148	288835	397.5
	"2012"	"2012"	"49 years"	"49"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	727	306018	237.6
	"2012"	"2012"	"49 years"	"49"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1134	406121	279.2
	"2012"	"2012"	"49 years"	"49"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1852	537534	344.5
	"2012"	"2012"	"49 years"	"49"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	816	294799	276.8
	"2012"	"2012"	"49 years"	"49"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1152	298626	385.8
	"2012"	"2012"	"49 years"	"49"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1782	399946	445.6
	"2012"	"2012"	"49 years"	"49"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2886	527941	546.7
	"2012"	"2012"	"49 years"	"49"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1331	295892	449.8
	"2012"	"2012"	"50 years"	"50"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	799	312974	255.3
	"2012"	"2012"	"50 years"	"50"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1261	414542	304.2
	"2012"	"2012"	"50 years"	"50"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2099	541525	387.6
	"2012"	"2012"	"50 years"	"50"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	849	300255	282.8
	"2012"	"2012"	"50 years"	"50"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1310	303841	431.1
	"2012"	"2012"	"50 years"	"50"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2031	406520	499.6
	"2012"	"2012"	"50 years"	"50"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3249	530694	612.2
	"2012"	"2012"	"50 years"	"50"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1482	301919	490.9
	"2012"	"2012"	"51 years"	"51"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	889	321837	276.2
	"2012"	"2012"	"51 years"	"51"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1379	427073	322.9
	"2012"	"2012"	"51 years"	"51"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2338	553778	422.2
	"2012"	"2012"	"51 years"	"51"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1038	311117	333.6
	"2012"	"2012"	"51 years"	"51"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1519	313524	484.5
	"2012"	"2012"	"51 years"	"51"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2287	418728	546.2
	"2012"	"2012"	"51 years"	"51"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3596	541124	664.5
	"2012"	"2012"	"51 years"	"51"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1551	310024	500.3
	"2012"	"2012"	"52 years"	"52"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	907	322972	280.8
	"2012"	"2012"	"52 years"	"52"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1538	426696	360.4
	"2012"	"2012"	"52 years"	"52"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2497	555472	449.5
	"2012"	"2012"	"52 years"	"52"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1071	314446	340.6
	"2012"	"2012"	"52 years"	"52"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1622	315338	514.4
	"2012"	"2012"	"52 years"	"52"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2406	420291	572.5
	"2012"	"2012"	"52 years"	"52"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3818	543961	701.9
	"2012"	"2012"	"52 years"	"52"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1787	315787	565.9
	"2012"	"2012"	"53 years"	"53"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	999	321828	310.4
	"2012"	"2012"	"53 years"	"53"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1612	420664	383.2
	"2012"	"2012"	"53 years"	"53"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2542	546455	465.2
	"2012"	"2012"	"53 years"	"53"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1182	307220	384.7
	"2012"	"2012"	"53 years"	"53"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1725	311767	553.3
	"2012"	"2012"	"53 years"	"53"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2549	413573	616.3
	"2012"	"2012"	"53 years"	"53"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	4144	529923	782.0
	"2012"	"2012"	"53 years"	"53"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1899	305995	620.6
	"2012"	"2012"	"54 years"	"54"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	1138	321628	353.8
	"2012"	"2012"	"54 years"	"54"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1708	424758	402.1
	"2012"	"2012"	"54 years"	"54"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2751	550310	499.9
	"2012"	"2012"	"54 years"	"54"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1240	313469	395.6
	"2012"	"2012"	"54 years"	"54"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1844	312017	591.0
	"2012"	"2012"	"54 years"	"54"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2817	415274	678.3
	"2012"	"2012"	"54 years"	"54"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	4290	531604	807.0
	"2012"	"2012"	"54 years"	"54"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	2115	310536	681.1
	"2013"	"2013"	"45 years"	"45"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	485	258410	187.7
	"2013"	"2013"	"45 years"	"45"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	648	332146	195.1
	"2013"	"2013"	"45 years"	"45"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1110	452200	245.5
	"2013"	"2013"	"45 years"	"45"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	439	242853	180.8
	"2013"	"2013"	"45 years"	"45"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	665	253839	262.0
	"2013"	"2013"	"45 years"	"45"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	950	333512	284.8
	"2013"	"2013"	"45 years"	"45"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	1631	451911	360.9
	"2013"	"2013"	"45 years"	"45"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	790	251676	313.9
	"2013"	"2013"	"46 years"	"46"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	456	268379	169.9
	"2013"	"2013"	"46 years"	"46"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	759	342949	221.3
	"2013"	"2013"	"46 years"	"46"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1234	460319	268.1
	"2013"	"2013"	"46 years"	"46"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	484	245244	197.4
	"2013"	"2013"	"46 years"	"46"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	830	261801	317.0
